ip_address,device_type,country,login_speed_seconds,transfer_amount,data_downloaded_mb,is_threat
192.168.1.10,Tablet,Canada,14.0,62.62,15.57,0
192.168.1.15,Tablet,Canada,13.9,178.94,17.05,0
10.0.0.5,Mobile,India,11.6,62.16,9.27,0
10.0.0.5,Tablet,Kenya,9.6,160.08,20.19,0
192.168.1.15,Desktop,India,15.9,136.02,15.05,0
192.168.1.15,Mobile,USA,11.0,193.6,10.67,0
192.168.1.10,Mobile,Kenya,10.0,193.89,15.65,0
192.168.1.15,Mobile,Canada,15.5,126.83,14.78,0
192.168.1.15,Mobile,UK,13.2,174.78,17.71,0
172.16.0.22,Tablet,Niger,8.7,189.02,14.52,0
10.0.0.5,Desktop,India,11.1,154.99,11.38,0
172.16.0.22,Desktop,India,7.9,275.78,15.58,0
192.168.1.10,Desktop,Kenya,9.4,107.25,18.83,0
192.168.1.15,Desktop,Canada,13.9,159.56,8.81,0
10.0.0.5,Tablet,Kenya,9.2,195.63,10.61,0
192.168.1.15,Mobile,India,14.0,208.09,27.73,0
10.0.0.5,Mobile,Canada,7.8,174.67,19.62,0
172.16.0.22,Desktop,UK,14.2,104.3,12.97,0
192.168.1.10,Desktop,USA,14.5,116.4,29.43,0
10.0.0.5,Mobile,India,13.6,148.11,16.03,0
10.0.0.5,Mobile,Canada,11.4,254.21,13.84,0
172.16.0.22,Desktop,Kenya,15.2,183.9,12.87,0
10.0.0.5,Tablet,India,12.3,188.78,15.52,0
10.0.0.5,Tablet,UK,10.5,126.14,8.7,0
10.0.0.5,Mobile,UK,11.0,101.22,10.64,0
192.168.1.15,Tablet,Niger,14.7,210.73,16.81,0
192.168.1.10,Desktop,India,10.5,150.84,18.49,0
192.168.1.10,Tablet,UK,5.9,168.9,12.45,0
192.168.1.15,Desktop,Kenya,15.1,89.55,12.48,0
192.168.1.10,Desktop,Kenya,17.6,165.74,16.81,0
172.16.0.22,Tablet,India,15.5,126.71,12.9,0
192.168.1.10,Tablet,UK,15.9,144.17,10.69,0
192.168.1.15,Mobile,Niger,8.1,117.67,9.95,0
192.168.1.10,Tablet,Canada,10.1,148.3,6.74,0
192.168.1.10,Desktop,Kenya,13.7,140.56,15.11,0
192.168.1.10,Mobile,Canada,19.0,161.59,22.73,0
10.0.0.5,Mobile,UK,11.6,158.91,16.35,0
192.168.1.15,Desktop,Kenya,14.9,201.98,13.54,0
172.16.0.22,Desktop,Niger,14.7,23.87,13.21,0
10.0.0.5,Mobile,Kenya,12.3,111.38,15.43,0
192.168.1.10,Desktop,India,8.5,114.61,13.37,0
172.16.0.22,Desktop,Canada,11.9,158.42,15.71,0
192.168.1.15,Mobile,India,12.5,82.03,11.27,0
192.168.1.15,Desktop,Kenya,11.2,104.7,16.94,0
192.168.1.10,Mobile,USA,9.0,187.38,16.3,0
192.168.1.15,Tablet,USA,17.0,180.22,16.76,0
192.168.1.10,Mobile,UK,11.7,227.93,6.59,0
192.168.1.10,Desktop,Niger,9.3,118.4,14.17,0
192.168.1.15,Tablet,UK,11.6,162.02,11.2,0
10.0.0.5,Tablet,Kenya,10.7,90.39,12.22,0
192.168.1.10,Desktop,UK,10.1,163.26,18.44,0
45.22.19.65,Mobile,Unknown Proxy,0.3,21084.92,781.86,1
172.16.0.22,Desktop,Kenya,12.0,136.75,13.42,0
172.16.0.22,Mobile,Canada,14.5,137.8,13.64,0
172.16.0.22,Desktop,USA,9.3,173.66,14.75,0
172.16.0.22,Tablet,UK,15.7,136.82,21.57,0
192.168.1.10,Mobile,Kenya,11.6,227.55,17.91,0
10.0.0.5,Mobile,India,11.0,149.24,12.63,0
10.0.0.5,Desktop,USA,12.5,221.36,19.42,0
10.0.0.5,Desktop,India,8.6,141.62,12.3,0
10.0.0.5,Mobile,India,12.7,212.11,26.34,0
192.168.1.15,Tablet,Canada,9.1,190.76,25.65,0
172.16.0.22,Tablet,UK,15.2,45.98,4.46,0
10.0.0.5,Mobile,USA,21.9,180.48,13.07,0
10.0.0.5,Mobile,India,11.2,155.12,16.49,0
10.0.0.5,Desktop,USA,7.0,240.66,5.58,0
192.168.1.15,Mobile,Canada,9.7,214.54,10.27,0
192.168.1.15,Tablet,India,11.5,241.12,20.02,0
192.168.1.15,Desktop,Niger,5.0,182.31,19.83,0
172.16.0.22,Mobile,Kenya,14.8,186.13,16.67,0
172.16.0.22,Tablet,Niger,14.8,132.1,17.2,0
172.16.0.22,Mobile,Canada,14.3,59.49,11.01,0
10.0.0.5,Mobile,UK,13.5,117.61,14.53,0
192.168.1.10,Desktop,Kenya,13.3,246.75,16.33,0
192.168.1.15,Desktop,Canada,12.1,270.15,16.87,0
192.168.1.10,Mobile,UK,14.5,203.55,11.78,0
172.16.0.22,Desktop,Niger,17.3,210.8,16.02,0
172.16.0.22,Tablet,Canada,10.6,153.43,18.25,0
192.168.1.15,Mobile,USA,10.2,119.6,13.38,0
192.168.1.10,Tablet,UK,10.3,102.82,13.21,0
192.168.1.10,Desktop,USA,17.1,161.57,14.66,0
192.168.1.15,Tablet,UK,9.0,183.63,11.67,0
10.0.0.5,Desktop,Kenya,7.8,113.43,17.22,0
172.16.0.22,Mobile,Niger,9.4,187.54,12.09,0
172.16.0.22,Tablet,Niger,9.7,87.15,15.49,0
192.168.1.15,Tablet,USA,10.0,137.97,12.53,0
192.168.1.15,Tablet,India,14.4,125.84,17.46,0
192.168.1.15,Tablet,Kenya,14.1,262.58,24.21,0
172.16.0.22,Tablet,Kenya,15.8,176.18,23.35,0
172.16.0.22,Mobile,Canada,10.0,153.18,17.41,0
10.0.0.5,Mobile,UK,10.8,133.99,15.88,0
172.16.0.22,Tablet,Kenya,15.1,186.95,11.09,0
192.168.1.15,Tablet,India,9.0,147.73,18.13,0
192.168.1.10,Desktop,Kenya,16.6,170.14,9.33,0
192.168.1.15,Tablet,India,10.2,178.29,7.36,0
192.168.1.10,Desktop,Niger,13.1,238.67,18.46,0
192.168.1.15,Desktop,USA,17.4,205.3,19.44,0
192.168.1.10,Tablet,India,11.1,132.2,14.11,0
172.16.0.22,Mobile,Canada,15.4,127.95,10.61,0
172.16.0.22,Mobile,UK,12.9,193.96,11.21,0
10.0.0.5,Tablet,USA,10.9,147.99,16.47,0
172.16.0.22,Desktop,USA,14.4,162.03,14.8,0
192.168.1.10,Desktop,Kenya,10.6,89.12,16.69,0
192.168.1.15,Desktop,Kenya,19.1,109.59,12.46,0
192.168.1.15,Desktop,UK,6.1,181.09,23.77,0
192.168.1.10,Tablet,UK,15.5,112.57,15.45,0
10.0.0.5,Mobile,USA,11.7,130.13,7.53,0
172.16.0.22,Mobile,Kenya,11.7,93.38,8.35,0
10.0.0.5,Desktop,Canada,15.7,230.93,10.54,0
10.0.0.5,Mobile,UK,13.0,182.71,14.6,0
10.0.0.5,Desktop,USA,14.4,95.91,14.85,0
192.168.1.10,Tablet,Canada,11.9,165.78,8.01,0
192.168.1.10,Desktop,USA,7.5,154.79,10.15,0
192.168.1.15,Desktop,India,13.8,185.69,13.73,0
192.168.1.10,Mobile,UK,16.4,116.68,9.74,0
172.16.0.22,Tablet,UK,13.4,171.13,19.38,0
10.0.0.5,Tablet,Kenya,9.3,213.3,17.4,0
192.168.1.15,Mobile,USA,12.8,204.05,19.74,0
192.168.1.15,Tablet,UK,9.6,121.89,12.88,0
192.168.1.15,Tablet,Canada,6.6,204.6,10.85,0
192.168.1.10,Desktop,USA,19.1,199.92,17.49,0
192.168.1.10,Tablet,Niger,14.3,174.73,9.19,0
192.168.1.10,Desktop,UK,6.2,242.77,13.97,0
192.168.1.10,Mobile,Canada,13.1,221.3,13.37,0
192.168.1.15,Tablet,UK,9.7,203.31,17.33,0
192.168.1.15,Tablet,USA,14.6,100.86,16.06,0
10.0.0.5,Tablet,UK,8.3,98.79,6.14,0
192.168.1.10,Mobile,USA,13.0,236.74,12.84,0
172.16.0.22,Desktop,USA,12.0,50.64,7.4,0
192.168.1.10,Tablet,Niger,15.1,145.48,14.19,0
192.168.1.15,Desktop,Kenya,13.7,131.72,19.5,0
10.0.0.5,Tablet,Niger,12.8,160.67,15.74,0
192.168.1.15,Mobile,Canada,16.8,265.71,16.53,0
172.16.0.22,Mobile,Niger,12.2,151.2,22.93,0
10.0.0.5,Desktop,UK,12.4,212.21,22.12,0
172.16.0.22,Mobile,USA,16.6,172.41,18.63,0
10.0.0.5,Tablet,Niger,8.3,142.88,16.7,0
192.168.1.15,Desktop,USA,8.2,131.02,11.28,0
10.0.0.5,Tablet,Canada,10.7,149.54,22.19,0
192.168.1.15,Desktop,Kenya,13.4,75.92,16.13,0
172.16.0.22,Mobile,UK,15.1,125.95,12.8,0
10.0.0.5,Mobile,USA,14.1,166.45,19.08,0
10.0.0.5,Tablet,Kenya,16.5,92.34,13.72,0
10.0.0.5,Tablet,India,16.4,91.16,12.41,0
172.16.0.22,Tablet,Niger,14.5,87.32,12.89,0
10.0.0.5,Desktop,USA,11.3,86.06,20.33,0
192.168.1.10,Tablet,Canada,10.1,135.25,12.19,0
192.168.1.10,Mobile,Niger,10.8,118.9,21.86,0
172.16.0.22,Tablet,Canada,12.1,227.77,20.06,0
172.16.0.22,Desktop,India,16.5,110.28,20.91,0
192.168.1.10,Tablet,India,12.6,226.62,14.16,0
192.168.1.10,Mobile,India,14.8,261.5,11.23,0
192.168.1.10,Mobile,India,12.9,152.79,18.25,0
192.168.1.15,Tablet,Niger,8.6,174.98,9.42,0
10.0.0.5,Mobile,Kenya,14.9,124.48,18.83,0
10.0.0.5,Tablet,USA,12.7,146.52,21.62,0
172.16.0.22,Tablet,Kenya,10.8,227.25,10.63,0
192.168.1.10,Desktop,Canada,9.6,227.07,18.71,0
192.168.1.15,Desktop,India,11.3,176.63,11.72,0
10.0.0.5,Mobile,Canada,6.7,179.02,24.24,0
192.168.1.10,Desktop,Niger,12.0,87.53,18.49,0
10.0.0.5,Desktop,Niger,10.6,193.05,12.79,0
192.168.1.15,Desktop,Canada,8.6,103.58,20.88,0
172.16.0.22,Tablet,Niger,12.4,5.0,15.43,0
192.168.1.10,Tablet,India,9.7,116.23,12.47,0
172.16.0.22,Desktop,UK,9.8,128.94,19.33,0
10.0.0.5,Tablet,UK,14.3,166.37,19.56,0
172.16.0.22,Tablet,UK,8.4,163.33,21.95,0
10.0.0.5,Tablet,USA,15.3,106.21,15.23,0
10.0.0.5,Tablet,Kenya,11.4,122.44,24.46,0
10.0.0.5,Desktop,Canada,13.3,160.18,7.87,0
172.16.0.22,Tablet,UK,13.7,164.46,18.96,0
192.168.1.15,Mobile,India,8.4,182.97,5.48,0
172.16.0.22,Tablet,Canada,12.3,67.97,11.78,0
172.16.0.22,Desktop,Kenya,14.0,128.37,22.8,0
10.0.0.5,Tablet,India,11.3,91.09,16.32,0
172.16.0.22,Mobile,Canada,10.7,191.29,14.29,0
192.168.1.10,Tablet,Niger,8.2,102.37,17.1,0
192.168.1.15,Tablet,USA,12.0,183.76,13.99,0
192.168.1.10,Tablet,Niger,11.6,123.12,16.4,0
10.0.0.5,Desktop,UK,10.1,117.73,10.99,0
10.0.0.5,Tablet,India,10.8,224.94,10.19,0
10.0.0.5,Mobile,India,12.0,94.77,16.48,0
172.16.0.22,Tablet,Canada,12.9,243.26,14.26,0
172.16.0.22,Desktop,Canada,16.3,156.72,7.18,0
10.0.0.5,Desktop,UK,13.2,183.17,15.32,0
192.168.1.15,Desktop,USA,13.6,101.06,9.79,0
192.168.1.10,Desktop,Niger,12.6,196.31,19.19,0
10.0.0.5,Desktop,India,18.1,81.67,15.72,0
10.0.0.5,Mobile,India,13.5,141.28,9.9,0
192.168.1.10,Mobile,India,12.5,179.84,9.0,0
10.0.0.5,Tablet,India,9.8,209.96,17.75,0
10.0.0.5,Tablet,India,8.7,183.37,7.77,0
192.168.1.10,Tablet,India,15.4,231.84,23.01,0
172.16.0.22,Desktop,USA,8.9,71.77,14.15,0
10.0.0.5,Tablet,Canada,13.1,181.73,22.39,0
192.168.1.15,Mobile,Kenya,12.0,140.68,14.92,0
192.168.1.15,Tablet,Kenya,17.0,100.66,18.3,0
10.0.0.5,Desktop,Canada,13.2,76.63,20.2,0
192.168.1.10,Tablet,USA,13.0,172.13,20.02,0
10.0.0.5,Tablet,USA,6.6,206.14,13.83,0
192.168.1.10,Desktop,Canada,16.5,135.79,10.52,0
172.16.0.22,Mobile,USA,12.5,55.59,22.12,0
192.168.1.15,Mobile,Niger,15.2,219.3,15.6,0
192.168.1.15,Desktop,Kenya,7.2,273.28,13.74,0
192.168.1.15,Mobile,Kenya,8.8,227.84,6.56,0
172.16.0.22,Mobile,Niger,14.9,123.72,12.32,0
192.168.1.10,Desktop,USA,12.9,153.38,11.31,0
172.16.0.22,Mobile,Kenya,12.1,148.88,8.91,0
192.168.1.15,Desktop,India,16.0,127.9,4.44,0
192.168.1.15,Mobile,Kenya,11.7,101.37,21.22,0
192.168.1.15,Desktop,Kenya,15.8,145.04,11.06,0
172.16.0.22,Mobile,UK,15.1,258.37,25.24,0
192.168.1.10,Mobile,Canada,6.4,63.53,10.39,0
192.168.1.10,Tablet,Kenya,9.9,137.84,18.3,0
192.168.1.15,Tablet,India,16.2,237.57,15.91,0
172.16.0.22,Desktop,Niger,14.8,153.45,12.13,0
192.168.1.10,Desktop,Canada,12.5,205.26,25.94,0
172.16.0.22,Mobile,Kenya,10.4,219.59,14.16,0
10.0.0.5,Mobile,Kenya,11.7,87.33,24.5,0
192.168.1.15,Mobile,USA,8.5,138.59,6.04,0
192.168.1.15,Desktop,Kenya,12.1,40.48,14.03,0
192.168.1.15,Desktop,Niger,14.1,121.03,21.6,0
172.16.0.22,Desktop,Niger,11.9,171.91,17.42,0
10.0.0.5,Desktop,Kenya,16.2,182.19,11.76,0
172.16.0.22,Desktop,Kenya,8.9,113.89,18.54,0
192.168.1.10,Mobile,Kenya,9.4,191.92,11.33,0
172.16.0.22,Desktop,Niger,14.1,100.36,9.23,0
10.0.0.5,Tablet,Niger,12.9,125.52,17.05,0
10.0.0.5,Mobile,Kenya,12.5,164.59,21.38,0
192.168.1.10,Desktop,India,12.2,211.14,11.27,0
192.168.1.15,Desktop,Canada,15.5,112.11,8.41,0
192.168.1.15,Tablet,USA,10.8,133.73,14.28,0
192.168.1.15,Tablet,Kenya,10.6,225.76,11.02,0
172.16.0.22,Mobile,USA,13.7,149.28,6.14,0
192.168.1.15,Tablet,USA,16.9,151.65,18.67,0
172.16.0.22,Mobile,UK,9.7,185.36,18.67,0
192.168.1.10,Mobile,India,13.1,91.12,11.43,0
172.16.0.22,Mobile,UK,13.0,174.99,19.85,0
172.16.0.22,Mobile,India,9.4,66.06,18.18,0
192.168.1.10,Desktop,Canada,12.7,126.52,22.59,0
192.168.1.10,Tablet,Canada,7.2,134.22,12.82,0
192.168.1.10,Desktop,UK,12.1,98.29,8.58,0
10.0.0.5,Mobile,India,14.0,123.75,10.95,0
172.16.0.22,Tablet,Canada,8.1,192.7,25.68,0
172.16.0.22,Desktop,Kenya,10.6,211.64,16.83,0
192.168.1.15,Tablet,UK,15.0,30.34,9.72,0
192.168.1.10,Desktop,India,17.7,144.58,18.33,0
192.168.1.15,Tablet,Niger,13.8,123.84,12.31,0
172.16.0.22,Mobile,Kenya,9.6,223.42,8.58,0
172.16.0.22,Tablet,UK,9.1,211.32,12.83,0
10.0.0.5,Desktop,UK,6.9,158.94,14.99,0
172.16.0.22,Tablet,UK,12.8,239.64,23.39,0
192.168.1.15,Desktop,USA,12.7,98.66,14.37,0
192.168.1.15,Mobile,Niger,8.6,113.84,14.41,0
192.168.1.10,Desktop,USA,15.5,151.61,15.57,0
192.168.1.10,Desktop,USA,11.3,156.17,13.38,0
192.168.1.10,Desktop,UK,8.7,135.96,20.48,0
192.168.1.15,Desktop,UK,8.2,161.59,13.92,0
172.16.0.22,Mobile,Canada,11.3,209.5,14.86,0
172.16.0.22,Tablet,UK,10.3,103.9,19.24,0
192.168.1.10,Tablet,UK,12.5,210.93,15.19,0
192.168.1.15,Mobile,Kenya,7.5,149.41,5.63,0
10.0.0.5,Mobile,USA,8.2,114.51,16.78,0
192.168.1.15,Mobile,Niger,9.1,142.8,13.59,0
192.168.1.10,Tablet,Canada,8.4,129.42,22.75,0
10.0.0.5,Mobile,Canada,12.0,213.45,21.17,0
10.0.0.5,Mobile,India,6.0,158.16,15.42,0
192.168.1.10,Desktop,UK,13.6,85.83,19.51,0
172.16.0.22,Tablet,India,9.5,171.9,14.45,0
192.168.1.10,Desktop,India,16.7,85.43,8.61,0
10.0.0.5,Tablet,UK,16.2,200.9,21.5,0
192.168.1.15,Desktop,Canada,14.3,99.4,21.85,0
172.16.0.22,Desktop,UK,12.3,174.07,10.48,0
172.16.0.22,Desktop,India,5.9,186.8,6.5,0
172.16.0.22,Mobile,UK,8.6,189.53,14.75,0
192.168.1.15,Mobile,Niger,12.7,187.51,21.31,0
192.168.1.15,Tablet,India,6.9,170.97,17.88,0
192.168.1.10,Mobile,USA,10.5,110.78,17.74,0
192.168.1.15,Desktop,Canada,15.0,149.95,12.14,0
172.16.0.22,Desktop,USA,13.6,190.88,9.12,0
10.0.0.5,Mobile,Canada,9.6,128.08,10.75,0
192.168.1.15,Desktop,Kenya,12.1,134.66,21.87,0
192.168.1.10,Tablet,Niger,14.2,109.2,10.71,0
10.0.0.5,Tablet,Canada,9.0,57.99,10.86,0
192.168.1.10,Desktop,Canada,13.4,54.37,16.83,0
172.16.0.22,Mobile,UK,16.2,151.54,17.79,0
10.0.0.5,Desktop,India,16.0,191.73,9.27,0
192.168.1.15,Mobile,UK,13.3,150.03,12.12,0
10.0.0.5,Mobile,India,11.3,71.57,11.24,0
192.168.1.15,Tablet,Niger,5.7,179.11,14.53,0
192.168.1.15,Tablet,USA,13.4,195.44,13.48,0
192.168.1.10,Desktop,India,9.6,156.28,18.44,0
192.168.1.15,Desktop,UK,12.8,98.02,14.5,0
192.168.1.15,Mobile,USA,16.8,168.06,22.94,0
172.16.0.22,Tablet,UK,10.1,85.42,9.3,0
192.168.1.15,Tablet,India,15.8,141.03,18.73,0
172.16.0.22,Mobile,Niger,8.3,173.89,10.05,0
172.16.0.22,Tablet,Niger,10.2,58.22,16.57,0
172.16.0.22,Mobile,Niger,10.2,163.16,17.42,0
192.168.1.15,Desktop,Kenya,9.5,163.81,9.02,0
192.168.1.10,Desktop,USA,10.2,209.88,19.69,0
10.0.0.5,Mobile,Niger,13.6,142.24,12.09,0
172.16.0.22,Mobile,Canada,9.6,166.21,12.66,0
10.0.0.5,Mobile,Kenya,13.2,153.66,10.39,0
172.16.0.22,Desktop,Canada,7.3,176.67,13.12,0
172.16.0.22,Tablet,India,12.7,133.82,9.56,0
172.16.0.22,Mobile,USA,9.6,115.79,9.89,0
192.168.1.15,Tablet,Kenya,10.6,135.03,6.44,0
10.0.0.5,Mobile,USA,11.8,125.35,21.17,0
172.16.0.22,Tablet,Niger,12.9,148.05,19.93,0
192.168.1.15,Tablet,Niger,20.5,222.36,15.31,0
192.168.1.15,Tablet,USA,15.7,119.88,11.82,0
192.168.1.15,Mobile,Canada,13.1,97.43,8.02,0
10.0.0.5,Desktop,India,13.1,171.79,24.07,0
192.168.1.15,Desktop,India,12.8,41.08,17.3,0
172.16.0.22,Desktop,India,9.9,188.84,25.88,0
192.168.1.15,Mobile,Niger,13.6,144.54,23.97,0
192.168.1.10,Tablet,Kenya,13.2,123.46,7.77,0
172.16.0.22,Desktop,Kenya,15.8,155.59,23.06,0
172.16.0.22,Tablet,Canada,17.6,164.77,17.46,0
192.168.1.10,Desktop,USA,9.0,150.48,17.87,0
192.168.1.10,Tablet,Kenya,10.7,43.38,21.2,0
192.168.1.15,Desktop,Canada,12.8,119.32,16.22,0
192.168.1.15,Mobile,Canada,11.3,193.68,17.18,0
192.168.1.10,Tablet,Canada,14.7,143.3,13.76,0
172.16.0.22,Tablet,Canada,14.7,180.65,18.34,0
172.16.0.22,Tablet,Canada,14.8,172.01,10.75,0
192.168.1.10,Tablet,India,11.0,136.62,14.59,0
192.168.1.10,Tablet,Niger,13.2,192.38,22.52,0
192.168.1.15,Tablet,Canada,16.7,113.06,15.08,0
172.16.0.22,Tablet,USA,14.4,253.26,12.21,0
10.0.0.5,Desktop,Niger,5.7,131.15,11.12,0
192.168.1.10,Desktop,Niger,14.1,71.05,17.18,0
172.16.0.22,Desktop,Niger,9.7,80.37,25.8,0
192.168.1.15,Tablet,Kenya,10.3,91.11,20.38,0
172.16.0.22,Mobile,Kenya,15.1,131.22,13.64,0
192.168.1.10,Tablet,Niger,13.9,139.57,20.48,0
172.16.0.22,Tablet,USA,10.9,102.96,3.9,0
10.0.0.5,Tablet,Kenya,10.8,170.32,15.11,0
172.16.0.22,Tablet,Kenya,13.4,133.63,18.31,0
192.168.1.10,Mobile,USA,14.7,171.78,20.09,0
192.168.1.15,Tablet,Canada,10.7,89.34,13.21,0
192.168.1.10,Mobile,Niger,11.0,179.5,14.58,0
10.0.0.5,Mobile,Kenya,18.2,140.87,11.7,0
192.168.1.15,Tablet,USA,9.7,214.93,15.28,0
10.0.0.5,Tablet,India,14.0,93.76,19.63,0
192.168.1.10,Desktop,USA,12.2,140.18,14.17,0
10.0.0.5,Mobile,Kenya,11.3,130.48,16.15,0
192.168.1.10,Mobile,Kenya,14.0,156.85,16.19,0
172.16.0.22,Tablet,Niger,14.8,150.1,13.21,0
192.168.1.10,Tablet,Niger,14.7,57.65,20.68,0
192.168.1.10,Desktop,USA,9.2,77.84,11.21,0
172.16.0.22,Desktop,Niger,18.6,44.77,13.97,0
172.16.0.22,Desktop,Kenya,12.3,92.66,22.44,0
192.168.1.10,Mobile,Canada,14.7,167.46,18.52,0
192.168.1.15,Tablet,UK,14.1,165.39,15.49,0
192.168.1.10,Mobile,UK,12.0,229.81,13.54,0
192.168.1.15,Desktop,India,14.8,118.65,11.84,0
10.0.0.5,Tablet,Canada,10.6,138.72,11.92,0
10.0.0.5,Desktop,India,10.3,140.62,15.48,0
172.16.0.22,Mobile,Niger,12.2,177.24,14.85,0
192.168.1.10,Tablet,Niger,9.1,164.8,10.81,0
192.168.1.15,Desktop,India,7.4,156.12,15.66,0
192.168.1.10,Mobile,Canada,10.0,114.98,8.73,0
192.168.1.15,Mobile,USA,13.3,165.52,12.44,0
172.16.0.22,Desktop,UK,11.0,197.74,27.79,0
192.168.1.10,Desktop,Kenya,12.3,151.36,19.65,0
172.16.0.22,Tablet,Kenya,10.7,127.74,16.95,0
172.16.0.22,Tablet,USA,14.4,154.02,12.99,0
192.168.1.10,Desktop,Kenya,9.3,169.61,21.6,0
192.168.1.10,Tablet,Niger,10.8,171.77,15.2,0
172.16.0.22,Mobile,UK,14.1,137.84,13.05,0
192.168.1.15,Desktop,Canada,16.8,138.62,17.16,0
192.168.1.10,Desktop,Kenya,9.2,226.62,16.34,0
192.168.1.10,Mobile,Niger,8.4,101.3,17.82,0
172.16.0.22,Desktop,USA,8.6,170.63,14.99,0
192.168.1.15,Desktop,UK,9.4,168.97,13.26,0
192.168.1.15,Desktop,Niger,15.5,187.67,28.02,0
172.16.0.22,Desktop,Canada,12.2,153.27,10.31,0
192.168.1.10,Desktop,Niger,16.0,214.09,15.74,0
192.168.1.10,Desktop,Canada,14.3,62.03,9.54,0
192.168.1.15,Mobile,Kenya,9.8,192.58,17.29,0
192.168.1.15,Tablet,India,11.7,130.99,13.13,0
172.16.0.22,Desktop,USA,15.9,194.1,25.33,0
192.168.1.10,Tablet,Niger,12.7,163.98,15.87,0
10.0.0.5,Mobile,UK,9.4,191.45,13.48,0
172.16.0.22,Mobile,Niger,8.2,197.59,16.52,0
172.16.0.22,Mobile,UK,12.9,157.85,16.93,0
192.168.1.15,Desktop,Canada,13.7,151.43,10.26,0
192.168.1.10,Mobile,USA,11.4,184.45,18.95,0
172.16.0.22,Tablet,Canada,10.4,142.61,10.77,0
192.168.1.15,Desktop,Kenya,11.3,161.16,13.71,0
192.168.1.10,Mobile,India,5.0,171.05,11.03,0
10.0.0.5,Tablet,Niger,20.5,150.16,7.76,0
192.168.1.10,Desktop,Canada,9.3,127.33,13.67,0
192.168.1.15,Desktop,UK,9.9,208.54,12.69,0
172.16.0.22,Tablet,UK,17.9,253.9,11.94,0
192.168.1.15,Tablet,USA,6.6,169.51,11.33,0
172.16.0.22,Tablet,India,15.1,125.87,15.55,0
192.168.1.10,Tablet,UK,10.8,166.23,15.63,0
172.16.0.22,Mobile,Kenya,10.2,189.82,9.88,0
192.168.1.15,Desktop,Niger,8.7,157.77,22.09,0
192.168.1.15,Tablet,USA,7.1,177.05,16.48,0
192.168.1.15,Mobile,Niger,16.6,176.29,16.34,0
172.16.0.22,Desktop,Canada,13.0,67.82,16.17,0
172.16.0.22,Desktop,UK,12.8,162.13,16.76,0
192.168.1.10,Desktop,USA,6.3,178.76,16.77,0
192.168.1.10,Tablet,Kenya,6.1,154.56,14.03,0
192.168.1.15,Mobile,Kenya,14.0,84.73,14.93,0
192.168.1.10,Tablet,India,15.4,176.16,17.23,0
172.16.0.22,Mobile,Kenya,12.6,188.71,16.98,0
192.168.1.10,Mobile,Canada,10.9,150.27,13.17,0
192.168.1.10,Mobile,Niger,8.6,130.33,17.52,0
192.168.1.15,Desktop,UK,13.2,104.97,12.62,0
192.168.1.15,Tablet,Kenya,12.1,156.97,8.89,0
10.0.0.5,Tablet,India,7.0,72.85,17.05,0
192.168.1.10,Desktop,USA,14.1,170.52,16.12,0
172.16.0.22,Mobile,Canada,15.7,171.59,10.3,0
192.168.1.10,Mobile,USA,8.8,140.78,16.52,0
192.168.1.15,Desktop,Canada,11.4,136.9,9.61,0
172.16.0.22,Desktop,India,13.4,185.1,13.12,0
172.16.0.22,Tablet,UK,13.7,108.73,23.68,0
192.168.1.15,Mobile,UK,15.5,159.82,13.3,0
192.168.1.15,Desktop,Kenya,13.9,173.75,7.4,0
10.0.0.5,Mobile,Kenya,13.9,61.09,19.09,0
10.0.0.5,Mobile,Kenya,14.1,160.5,14.31,0
10.0.0.5,Desktop,UK,13.1,267.46,10.81,0
192.168.1.10,Tablet,UK,14.3,129.17,6.69,0
172.16.0.22,Tablet,Canada,15.7,170.25,8.68,0
10.0.0.5,Mobile,UK,9.6,72.71,11.65,0
10.0.0.5,Mobile,UK,9.9,169.89,17.66,0
10.0.0.5,Desktop,USA,11.2,109.54,14.75,0
172.16.0.22,Desktop,Kenya,10.9,125.53,30.2,0
192.168.1.15,Mobile,UK,12.7,107.99,18.39,0
172.16.0.22,Mobile,Kenya,12.9,199.23,10.76,0
172.16.0.22,Mobile,Kenya,8.7,166.11,12.92,0
192.168.1.10,Tablet,India,13.0,188.23,22.63,0
172.16.0.22,Tablet,Niger,13.4,224.45,14.49,0
10.0.0.5,Mobile,Canada,12.2,165.03,9.24,0
172.16.0.22,Tablet,Kenya,18.8,157.33,24.38,0
10.0.0.5,Mobile,Kenya,13.2,115.8,17.39,0
172.16.0.22,Desktop,UK,16.7,163.28,17.86,0
10.0.0.5,Mobile,USA,12.8,162.13,17.45,0
10.0.0.5,Tablet,India,8.7,207.17,8.22,0
192.168.1.15,Desktop,Kenya,13.0,141.4,14.62,0
192.168.1.15,Mobile,India,11.1,102.22,13.71,0
10.0.0.5,Desktop,USA,9.5,235.36,14.12,0
192.168.1.15,Desktop,Niger,11.7,72.92,21.55,0
192.168.1.15,Desktop,USA,11.2,207.14,11.01,0
192.168.1.10,Desktop,Kenya,17.1,35.53,21.19,0
192.168.1.10,Desktop,Niger,12.4,145.13,19.23,0
10.0.0.5,Tablet,UK,11.2,137.14,17.09,0
10.0.0.5,Desktop,UK,9.2,105.7,18.4,0
10.0.0.5,Desktop,India,9.2,162.36,21.07,0
192.168.1.15,Tablet,UK,15.4,152.35,13.95,0
